date,store_id,product_id,category,region,inventory_level,units_sold,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2022-06-20,3,4,0,1,233,33,17.6,5,1,0,21.43,0
2022-06-20,2,4,0,0,197,9,35.71,20,2,1,31.67,1
2022-06-20,1,4,3,0,329,73,49.24,20,2,0,50.26,1
2022-06-20,1,4,0,0,153,105,60.16,5,0,0,62.93,3
2022-06-21,1,4,0,1,54,3,85.23,0,3,0,85.58,1
2022-06-21,2,4,4,2,169,58,80.25,0,0,1,79.69,0
2022-06-21,3,4,4,2,439,408,96.59,0,0,0,97.27,2
2022-06-21,3,4,1,2,418,25,20.7,0,3,0,22.57,3
2022-06-21,0,4,3,0,467,302,87.39,0,1,0,91.98,1
2022-06-21,1,4,3,3,266,123,17.49,5,0,0,17.95,0
2022-06-21,2,4,3,2,327,126,67.25,15,1,0,64.63,3
2022-06-21,0,4,2,3,56,1,70.34,5,0,1,73.33,3
2022-06-21,4,4,0,2,259,200,93.52,10,2,1,96.59,3
2022-06-21,4,4,0,0,182,90,17.9,5,1,0,15.45,0
2022-06-21,2,4,4,2,303,297,44.91,20,3,0,44.5,1
2022-06-21,1,4,1,2,105,64,76.43,10,2,1,79.25,2
2022-06-21,0,4,4,1,410,146,43.32,10,1,0,48.09,2
2022-06-21,4,4,1,1,237,237,71.65,20,2,0,67.18,1
2022-06-21,3,4,2,1,232,77,65.68,10,3,0,62.44,2
2022-06-21,1,4,4,0,69,55,11.44,0,1,1,14.77,3
2022-06-21,0,4,0,0,430,85,82.63,0,2,0,86.55,2
2022-06-21,4,4,3,1,368,282,56.59,10,2,0,55.78,1
2022-06-21,3,4,0,1,97,13,74.45,10,3,0,70.93,3
2022-06-21,2,4,2,2,473,339,92.07,20,3,0,87.54,1
2022-06-21,4,4,0,3,429,385,18.03,5,1,0,17.79,3
2022-06-21,3,4,3,1,472,105,71.02,20,2,0,74.12,1
2022-06-21,0,4,2,1,357,353,79.14,15,1,1,75.04,3
2022-06-21,2,4,1,3,419,4,89.01,0,0,1,90.64,3
2022-06-21,2,4,1,1,225,138,24.95,5,1,1,27.2,2
2022-06-21,4,4,4,0,271,153,24.78,10,1,0,24.86,1
2022-06-21,3,4,2,3,168,141,53.66,10,0,1,50.99,1
2022-06-21,2,4,1,0,134,72,87.17,5,2,0,90.5,3
2022-06-21,1,4,1,0,406,246,21.99,20,3,1,17.7,1
2022-06-21,0,4,0,0,144,54,62.45,5,0,1,62.57,3
2022-06-21,4,4,4,1,279,65,87.24,5,0,0,82.62,0
2022-06-21,3,4,3,2,413,368,39.74,20,2,0,38.06,0
2022-06-21,2,4,1,0,479,281,53.74,20,3,1,55.6,0
2022-06-21,1,4,2,2,372,44,62.42,15,2,0,62.14,1
2022-06-21,0,4,2,3,135,68,26.8,20,0,0,30.78,1
2022-06-21,1,4,2,1,360,352,13.11,5,2,0,16.61,3
2022-06-21,4,4,3,0,139,52,95.08,20,1,0,97.24,0
2022-06-21,1,4,2,0,303,66,26.74,20,2,0,22.98,2
2022-06-21,1,4,2,0,488,488,14.45,10,2,1,9.76,2
2022-06-21,0,4,0,3,131,31,66.72,0,1,0,65.07,1
2022-06-21,4,4,0,3,136,130,58.05,15,1,0,55.5,1
2022-06-21,3,4,1,0,291,178,47.56,20,1,0,50.63,1
2022-06-21,2,4,4,2,103,32,67.62,0,2,1,63.61,0
2022-06-21,1,4,0,0,493,473,94.2,10,3,1,89.51,1
2022-06-21,0,4,1,2,463,48,45.09,5,1,0,44.22,2
2022-06-21,4,4,3,0,236,112,58.85,10,1,0,54.15,1
2022-06-21,3,4,3,2,253,221,14.49,15,0,0,10.71,0
2022-06-21,3,4,2,3,453,408,91.77,5,1,1,96.2,3
2022-06-21,0,4,4,3,409,292,47.59,0,1,1,47.52,2
2022-06-21,2,4,0,0,410,234,65.52,10,2,0,65.83,2
2022-06-21,3,4,4,0,264,20,57.09,20,0,1,56.88,3
2022-06-21,1,4,1,0,129,81,33.13,10,2,1,34.99,0
2022-06-21,0,4,2,1,77,0,22.35,5,2,0,22.92,0
2022-06-21,4,4,3,3,306,169,62.35,0,1,1,58.81,1
2022-06-21,3,4,1,2,220,171,20.42,10,3,0,18.69,2
2022-06-21,2,4,4,2,59,19,50.97,10,1,1,47.85,3
2022-06-21,1,4,1,1,309,297,47.36,20,1,0,50.49,0
2022-06-21,0,4,4,1,421,380,69.27,5,3,0,67.14,3
2022-06-21,4,4,0,1,390,245,91.64,15,3,1,87.41,0
2022-06-21,3,4,0,2,297,140,32.55,10,1,0,32.09,3
2022-06-21,2,4,4,3,174,110,65.64,0,2,0,61.49,3
2022-06-21,2,4,3,1,238,27,46.78,15,3,0,49.43,3
2022-06-21,1,4,1,0,332,238,32.01,5,2,0,29.63,1
2022-06-21,4,4,3,3,365,318,19.98,10,3,0,24.35,3
2022-06-21,3,4,0,3,212,155,81.44,0,1,0,77.52,2
2022-06-21,2,4,4,3,199,89,35.86,5,0,1,32.18,2
2022-06-21,1,4,1,1,396,108,37.05,0,3,0,38.15,0
2022-06-21,0,4,3,1,487,34,40.2,5,3,1,44.15,1
2022-06-21,4,4,1,1,78,39,29.83,15,2,1,32.28,3
2022-06-21,3,4,1,1,399,153,20.49,0,1,1,21.39,0
2022-06-21,2,4,1,3,114,46,74.73,5,1,1,75.18,2
2022-06-21,1,4,2,0,451,408,94.06,20,2,1,92.99,1
2022-06-21,4,4,1,0,243,161,33.46,20,0,0,33.18,2
2022-06-21,0,4,0,0,80,22,55.43,5,3,0,54.44,1
2022-06-21,3,4,3,0,394,243,87.16,10,3,0,83.32,2
2022-06-21,0,4,2,0,329,273,58.17,20,2,1,57.45,1
2022-06-21,0,4,2,3,419,319,99.95,20,2,1,99.74,1
2022-06-21,4,4,0,3,429,56,84.38,0,3,1,86.82,1
2022-06-21,1,4,4,3,159,93,99.41,0,3,1,98.47,0
2022-06-21,0,4,4,0,139,69,67.34,10,3,0,63.37,2
2022-06-21,4,4,3,1,469,200,49.27,20,0,0,44.4,3
2022-06-21,3,4,2,0,87,70,28.79,10,1,1,32.29,0
2022-06-21,2,4,2,0,309,248,12.07,0,1,0,10.77,0
2022-06-21,1,4,4,3,261,218,23.52,15,3,0,22.11,1
2022-06-21,0,4,2,2,299,169,42.29,0,3,0,43.19,2
2022-06-21,4,4,1,3,355,105,48.6,5,2,0,52.46,1
2022-06-21,3,4,3,3,97,91,11.37,10,1,1,13.42,2
2022-06-21,2,4,4,0,173,23,38.57,20,2,1,36.65,3
2022-06-21,2,4,4,2,265,227,74.43,5,2,1,69.48,3
2022-06-21,1,4,2,3,191,154,94.19,5,2,0,94.18,3
2022-06-21,0,4,2,0,452,75,14.25,0,3,1,9.7,1
2022-06-21,4,4,2,3,200,57,95.35,0,3,0,90.88,1
2022-06-21,3,4,0,3,115,8,85.68,20,3,1,86.39,2
2022-06-21,2,4,2,1,250,9,93.24,10,3,0,90.91,1
2022-06-21,1,4,3,2,348,306,73.82,15,0,1,78.04,1
2022-06-21,0,4,3,3,399,383,62.79,20,1,0,58.46,0
2022-06-21,4,4,4,3,417,396,29.78,10,1,1,27.78,3
2022-06-21,3,4,2,1,228,109,18.24,20,2,1,22.73,3
2022-06-21,2,4,1,2,121,62,74.8,0,1,1,71.89,3
2022-06-21,1,4,1,2,339,91,53.84,15,2,1,57.65,3
2022-06-22,0,4,2,1,91,43,57.35,20,1,0,58.82,3
2022-06-22,1,4,1,1,437,379,73.41,5,1,1,76.24,3
2022-06-22,2,4,3,1,184,80,99.05,0,0,0,95.85,3
2022-06-22,3,4,1,0,442,13,67.63,0,3,0,63.89,1
2022-06-22,3,4,3,3,437,295,21.95,20,2,0,22.76,1
2022-06-22,0,4,2,0,126,125,78.98,0,2,0,81.47,1
2022-06-22,1,4,0,0,79,13,68.99,20,1,0,72.67,0
2022-06-22,2,4,3,3,285,160,49.66,20,3,0,49.06,0
2022-06-22,4,4,1,1,344,205,52.13,10,3,0,55.12,2
2022-06-22,4,4,3,0,318,207,81.53,15,2,0,83.91,3
2022-06-22,4,4,0,0,212,83,46.2,15,2,1,48.36,3
2022-06-22,2,4,2,2,193,147,69.62,5,0,1,73.59,0
2022-06-22,1,4,4,2,190,182,64.4,10,0,1,66.75,2
2022-06-22,0,4,4,2,436,395,10.47,15,1,0,8.36,0
2022-06-22,2,4,2,2,418,220,67.92,0,0,1,63.09,2
2022-06-22,3,4,3,1,97,4,23.88,10,0,0,28.63,2
2022-06-22,2,4,1,2,442,75,89.74,0,1,1,86.85,1
2022-06-22,1,4,0,3,149,87,58.11,15,3,0,60.8,1
2022-06-22,0,4,1,2,306,229,64.72,15,2,1,64.07,2
2022-06-22,4,4,4,2,365,187,48.75,10,0,1,53.72,1
2022-06-22,3,4,0,1,237,57,98.36,20,1,0,96.61,2
2022-06-22,4,4,0,0,321,130,38.11,20,2,1,36.59,2
2022-06-22,3,4,3,1,112,56,13.21,5,0,1,14.04,2
2022-06-22,0,4,1,2,80,73,60.14,20,0,1,58.79,2
2022-06-22,2,4,0,0,146,111,35.28,5,2,1,33.49,3
2022-06-22,2,4,1,0,118,16,63.01,5,3,1,65.29,2
2022-06-22,1,4,3,3,476,27,28.45,20,1,0,23.6,0
2022-06-22,4,4,2,2,442,338,46.72,5,1,1,48.75,3
2022-06-22,3,4,4,0,479,211,57.63,5,1,0,52.83,3
2022-06-22,2,4,2,2,450,367,26.34,20,3,0,26.51,0
2022-06-22,1,4,3,0,276,196,96.27,5,1,1,98.44,1
2022-06-22,0,4,4,0,417,323,85.77,10,2,1,86.07,3
2022-06-22,4,4,1,0,268,188,93.35,10,2,0,92.53,1
2022-06-22,3,4,3,0,483,319,31.87,5,0,1,29.19,1
2022-06-22,2,4,2,3,130,67,21.92,20,0,0,24.25,2
2022-06-22,1,4,2,2,368,288,97.83,0,1,0,95.98,1
2022-06-22,1,4,2,2,309,4,70.43,5,0,0,67.12,1
2022-06-22,0,4,4,2,484,47,18.69,15,0,1,15.81,2
2022-06-22,3,4,3,3,448,195,23.92,15,0,1,25.13,1
2022-06-22,1,4,2,3,111,19,61.66,10,3,0,58.05,2
2022-06-22,0,4,2,1,159,102,44.0,15,0,0,43.5,2
2022-06-22,4,4,3,3,325,90,65.7,20,2,0,63.17,0
2022-06-22,3,4,2,2,450,395,75.31,15,2,1,72.98,2
2022-06-22,2,4,1,1,191,187,36.76,15,1,1,33.89,2
2022-06-22,1,4,2,0,431,80,12.9,15,0,0,14.36,2
2022-06-22,0,4,0,1,434,368,98.55,0,3,1,93.78,0
2022-06-22,4,4,3,0,264,163,31.11,15,0,1,33.88,0
2022-06-22,3,4,3,1,156,137,23.47,10,1,1,25.14,0
2022-06-22,4,4,0,3,139,74,24.05,5,0,0,19.17,0
2022-06-22,0,4,4,3,388,210,75.34,15,3,1,71.21,0
2022-06-22,2,4,0,2,467,392,85.78,0,3,0,84.22,1
2022-06-22,3,4,4,2,167,101,78.7,0,2,0,81.87,0
2022-06-22,1,4,4,2,181,44,70.67,0,2,1,67.33,1
2022-06-22,0,4,3,0,337,41,62.8,5,0,1,65.57,2
2022-06-22,4,4,2,0,348,175,26.89,10,0,0,29.32,2
2022-06-22,3,4,3,2,247,207,74.94,5,3,1,74.71,2
2022-06-22,2,4,0,3,412,329,84.19,5,2,1,86.28,1
2022-06-22,1,4,3,2,315,16,94.29,20,2,0,98.45,1
2022-06-22,0,4,4,1,78,52,45.26,5,2,1,47.49,1
2022-06-22,4,4,1,1,202,103,55.8,0,1,1,55.81,3
2022-06-22,3,4,2,1,309,0,37.14,20,3,0,41.47,0
2022-06-22,1,4,3,3,208,107,14.41,5,2,1,9.49,3
2022-06-22,0,4,2,2,400,335,90.39,0,1,0,89.05,2
2022-06-22,4,4,2,0,186,182,76.88,10,2,1,80.23,3
2022-06-22,3,4,2,3,382,136,91.73,15,1,0,91.42,3
2022-06-22,2,4,2,3,105,67,46.64,5,1,1,50.28,1
2022-06-22,1,4,2,1,413,85,19.04,0,1,1,23.46,2
2022-06-22,0,4,3,0,114,78,81.5,10,0,1,77.87,0
2022-06-22,4,4,0,2,289,98,68.29,5,0,0,69.68,0
2022-06-22,3,4,1,2,281,84,61.53,15,0,1,66.25,3
2022-06-22,2,4,1,1,455,100,53.81,5,2,0,56.3,2
2022-06-22,1,4,1,2,450,210,68.0,15,0,1,66.28,1
2022-06-22,4,4,4,3,132,120,79.66,0,0,0,79.05,1
2022-06-22,2,4,4,0,342,217,19.49,0,3,1,19.54,0
2022-06-22,3,4,4,0,225,184,74.18,15,1,1,69.4,0
2022-06-22,0,4,1,2,336,216,50.14,10,1,1,46.26,3
2022-06-22,0,4,0,1,471,190,48.7,15,1,1,46.71,3
2022-06-22,4,4,3,1,285,175,59.4,5,0,1,54.48,0
2022-06-22,1,4,0,0,225,134,69.84,0,2,1,67.85,0
2022-06-22,0,4,3,0,450,83,72.41,5,2,1,77.32,1
2022-06-22,4,4,2,3,479,105,79.91,15,1,1,83.28,2
2022-06-22,3,4,0,1,413,285,74.35,10,2,0,78.61,0
2022-06-22,2,4,4,1,427,211,85.8,15,3,0,82.77,1
2022-06-22,1,4,0,2,352,33,37.39,0,0,1,41.94,3
2022-06-22,0,4,4,1,323,314,15.23,0,0,1,10.42,3
2022-06-22,4,4,3,2,96,47,97.32,20,2,0,93.91,2
2022-06-22,3,4,1,1,146,25,82.88,0,3,1,82.78,1
2022-06-22,2,4,2,2,283,14,29.6,0,3,1,27.55,0
2022-06-22,2,4,2,1,305,188,71.11,15,3,0,74.15,3
2022-06-22,0,4,2,3,75,55,73.3,10,3,0,77.54,0
2022-06-22,4,4,3,1,438,98,56.96,20,0,0,61.27,3
2022-06-22,3,4,4,1,247,90,44.04,5,1,1,40.12,3
2022-06-22,2,4,0,3,401,343,69.97,5,1,1,74.96,2
2022-06-22,1,4,1,2,274,76,94.7,20,1,0,90.99,1
2022-06-22,0,4,0,0,195,16,47.5,10,3,1,44.97,3
2022-06-22,4,4,4,2,323,1,55.06,5,2,1,52.84,3
2022-06-22,3,4,1,2,197,165,70.83,20,0,1,68.66,1
2022-06-22,2,4,4,2,267,56,94.46,0,0,0,92.52,3
2022-06-22,1,4,0,3,212,94,71.87,15,0,0,69.77,3
2022-06-22,1,4,1,3,351,314,59.83,20,2,1,61.78,3
2022-06-23,2,4,2,0,238,170,48.12,10,3,1,47.43,1
2022-06-23,0,4,2,3,386,112,20.83,0,3,0,16.08,0
2022-06-23,1,4,2,0,236,23,37.61,10,3,0,38.49,2
2022-06-23,2,4,3,2,496,16,26.13,10,2,0,21.9,1
2022-06-23,2,4,0,1,73,17,57.04,15,2,1,53.06,2
2022-06-23,4,4,4,2,474,329,37.13,10,0,0,32.34,0
2022-06-23,0,4,0,3,444,307,69.05,15,0,0,72.73,2
2022-06-23,1,4,3,3,227,61,78.95,5,3,0,74.08,1
2022-06-23,3,4,4,0,133,107,20.76,10,0,1,24.82,2
2022-06-23,4,4,1,3,168,166,98.47,20,2,1,97.28,2
2022-06-23,3,4,4,2,422,16,53.32,5,0,0,54.08,1
2022-06-23,4,4,1,1,353,66,47.98,20,1,0,47.49,3
2022-06-23,1,4,0,0,410,95,59.54,5,2,1,61.87,2
2022-06-23,0,4,0,1,148,116,25.57,10,3,0,26.17,0
2022-06-23,4,4,3,0,358,301,25.04,5,0,1,21.77,2
2022-06-23,2,4,4,0,72,68,33.82,5,1,0,30.73,0
2022-06-23,1,4,0,3,181,29,14.42,20,3,0,17.52,0
2022-06-23,0,4,0,2,487,230,76.85,0,0,0,77.65,1
2022-06-23,4,4,3,0,255,2,29.21,0,3,0,26.72,3
2022-06-23,3,4,0,3,454,292,84.29,0,0,0,88.84,2
2022-06-23,3,4,2,2,288,231,62.2,10,3,0,59.19,3
2022-06-23,3,4,4,1,402,16,21.04,20,2,1,22.89,2
2022-06-23,4,4,0,0,491,318,59.76,20,2,1,55.31,0
2022-06-23,1,4,4,3,456,206,32.2,5,1,0,37.18,0
2022-06-23,1,4,3,3,315,50,43.79,20,0,1,40.03,2
2022-06-23,1,4,0,2,221,191,37.89,15,3,0,39.13,0
2022-06-23,3,4,2,3,246,75,96.07,10,3,1,96.74,2
2022-06-23,2,4,0,1,413,115,32.38,0,0,1,31.68,0
2022-06-23,1,4,3,3,317,307,40.33,10,1,1,43.51,3
2022-06-23,0,4,2,2,140,77,64.47,15,3,1,68.2,0
2022-06-23,4,4,0,2,174,172,44.41,20,3,0,44.03,2
2022-06-23,3,4,2,0,431,66,33.51,20,3,0,30.39,3
2022-06-23,2,4,1,3,445,94,60.31,20,0,1,58.61,1
2022-06-23,1,4,2,0,433,174,97.21,15,3,0,96.67,3
2022-06-23,0,4,3,1,386,43,68.07,0,0,0,72.34,0
2022-06-23,0,4,0,3,328,262,87.24,10,1,1,90.52,2
2022-06-23,4,4,4,1,236,140,11.11,5,3,1,14.94,0
2022-06-23,2,4,3,1,139,139,28.66,0,1,1,33.11,2
2022-06-23,0,4,3,1,152,142,29.95,0,1,1,29.39,3
2022-06-23,4,4,1,3,169,51,16.89,0,1,1,16.94,2
2022-06-23,3,4,0,3,217,130,19.36,15,3,1,16.69,2
2022-06-23,2,4,4,2,258,253,86.85,20,0,0,86.42,3
2022-06-23,1,4,2,3,275,136,27.18,15,0,0,27.31,3
2022-06-23,0,4,3,1,212,74,53.48,10,3,1,57.72,3
2022-06-23,4,4,1,3,355,248,87.48,20,2,1,90.72,3
2022-06-23,3,4,2,0,478,315,89.45,0,0,1,85.54,1
2022-06-23,2,4,0,3,322,227,73.09,10,0,0,70.31,2
2022-06-23,3,4,3,3,500,164,87.66,5,0,1,89.5,1
2022-06-23,0,4,1,0,154,65,58.33,15,1,1,61.24,2
2022-06-23,2,4,0,1,405,334,11.77,0,2,0,8.21,0
2022-06-23,3,4,3,3,267,2,42.94,0,1,1,38.08,2
2022-06-23,1,4,0,2,372,198,88.2,10,3,1,87.24,1
2022-06-23,0,4,1,1,75,52,35.49,5,3,0,38.91,1
2022-06-23,4,4,3,3,349,150,12.42,10,2,0,12.73,2
2022-06-23,3,4,0,2,69,61,13.16,20,0,0,10.29,0
2022-06-23,2,4,3,2,370,100,98.12,15,3,0,94.37,2
2022-06-23,1,4,1,3,55,17,90.67,0,3,1,87.36,3
2022-06-23,0,4,3,3,304,204,18.78,10,3,1,22.52,1
2022-06-23,4,4,1,3,245,24,19.55,20,0,1,23.04,1
2022-06-23,3,4,1,3,344,120,91.59,15,0,0,95.63,1
2022-06-23,2,4,1,1,496,105,69.33,10,1,0,73.21,1
2022-06-23,2,4,4,1,152,110,58.83,5,3,1,56.82,1
2022-06-23,1,4,3,2,381,237,20.1,15,2,0,22.52,0
2022-06-23,4,4,4,0,69,49,66.92,10,1,1,68.31,3
2022-06-23,3,4,3,0,307,122,39.76,20,1,1,36.1,0
2022-06-23,2,4,0,3,242,88,80.27,0,3,0,79.02,3
2022-06-23,1,4,4,1,353,298,67.95,5,2,0,64.29,0
2022-06-23,0,4,3,1,178,23,25.28,15,2,0,26.97,0
2022-06-23,4,4,1,2,89,2,23.99,20,0,1,28.35,1
2022-06-23,3,4,2,1,117,44,58.33,20,2,0,61.83,0
2022-06-23,2,4,4,0,163,91,71.8,5,1,1,73.91,2
2022-06-23,1,4,4,1,59,57,94.72,10,2,1,95.08,1
2022-06-23,0,4,3,1,451,146,49.91,10,0,0,46.07,2
2022-06-23,0,4,3,1,235,145,65.0,5,0,0,67.43,2
2022-06-23,3,4,3,1,393,103,13.56,5,1,1,9.38,2
2022-06-23,4,4,0,1,208,42,11.76,15,1,1,10.43,3
2022-06-23,0,4,2,3,375,339,72.61,5,3,0,75.78,0
2022-06-23,2,4,4,3,198,123,76.27,5,2,0,73.04,3
2022-06-23,1,4,2,3,407,390,97.62,0,2,0,93.17,3
2022-06-23,0,4,1,3,377,113,86.59,5,1,1,85.79,1
2022-06-23,4,4,3,3,61,54,61.82,20,1,0,64.12,2
2022-06-23,3,4,4,2,435,394,25.58,15,2,1,24.72,1
2022-06-23,2,4,4,3,437,48,19.96,5,1,0,21.66,2
2022-06-23,1,4,3,3,214,8,61.88,5,0,1,59.98,0
2022-06-23,0,4,0,2,272,250,40.94,0,1,1,41.06,0
2022-06-23,4,4,0,3,322,141,88.83,20,0,1,91.01,3
2022-06-23,3,4,4,0,405,392,20.78,10,1,0,16.58,0
2022-06-23,2,4,4,0,59,37,78.31,0,0,1,77.07,3
2022-06-23,4,4,2,0,453,246,16.38,5,3,0,17.25,2
2022-06-23,0,4,1,0,136,118,21.79,15,3,1,24.6,0
2022-06-23,4,4,4,2,422,28,27.78,15,0,1,24.08,3
2022-06-23,3,4,4,0,269,133,61.81,20,3,1,63.24,0
2022-06-23,2,4,4,0,316,8,22.1,5,2,0,19.13,2
2022-06-23,1,4,4,3,58,46,47.68,15,1,0,48.93,3
2022-06-23,0,4,3,1,221,112,96.65,15,2,1,93.67,1
2022-06-23,4,4,2,3,409,193,73.8,10,2,0,76.58,3
2022-06-23,3,4,4,2,315,13,27.49,10,0,1,26.61,1
2022-06-23,2,4,3,3,445,189,52.59,10,1,1,55.9,1
2022-06-23,1,4,4,1,105,26,31.15,0,0,0,33.24,2
2022-06-23,1,4,0,0,52,27,69.84,20,1,0,73.77,1
2022-06-24,0,4,2,3,246,184,26.64,0,3,1,22.4,2
2022-06-24,1,4,4,1,338,337,54.09,0,2,1,50.21,3
2022-06-24,2,4,4,1,168,52,52.46,20,0,0,52.34,3
2022-06-24,2,4,2,3,313,204,22.88,20,3,1,22.95,3
2022-06-24,4,4,4,2,484,214,52.98,0,0,0,48.72,3
2022-06-24,0,4,2,3,327,142,67.38,15,3,0,71.97,3
2022-06-24,1,4,0,3,325,168,72.65,15,1,0,72.44,1
2022-06-24,4,4,0,0,278,238,40.69,5,2,1,39.19,3
2022-06-24,3,4,4,0,289,252,34.19,10,0,0,31.78,3
2022-06-24,3,4,2,0,241,23,91.94,10,3,1,96.04,0
2022-06-24,2,4,0,1,496,337,64.91,15,1,1,64.36,3
2022-06-24,1,4,1,0,316,37,74.49,0,1,1,77.42,2
2022-06-24,0,4,1,3,370,250,85.9,10,2,1,82.69,0
2022-06-24,4,4,1,2,133,56,90.76,5,1,0,88.43,2
2022-06-24,3,4,4,1,356,351,21.34,10,0,1,24.61,2
2022-06-24,1,4,0,1,225,222,12.88,5,3,0,14.74,3
2022-06-24,0,4,0,3,298,17,12.23,10,2,0,14.19,3
2022-06-24,4,4,0,0,190,61,27.93,0,1,0,23.06,0
2022-06-24,3,4,2,2,183,17,31.34,20,1,1,34.57,2
2022-06-24,2,4,1,1,413,342,12.35,20,3,1,13.46,3
2022-06-24,3,4,0,2,372,318,99.68,20,0,1,97.87,0
2022-06-24,2,4,0,2,429,91,38.04,0,3,1,35.83,1
2022-06-24,4,4,3,0,396,291,38.92,5,1,1,35.46,2
2022-06-24,1,4,4,0,216,24,92.96,10,0,1,93.48,3
2022-06-24,1,4,3,0,309,108,60.68,20,1,1,58.99,1
2022-06-24,3,4,2,1,383,20,46.34,15,1,1,51.11,1
2022-06-24,2,4,4,1,460,210,60.13,20,0,0,55.25,0
2022-06-24,1,4,4,3,186,100,62.16,10,0,0,62.6,3
2022-06-24,0,4,1,2,437,40,31.95,10,2,0,35.95,3
2022-06-24,4,4,4,0,454,141,60.89,5,1,1,56.23,1
2022-06-24,3,4,2,1,288,74,95.08,10,0,0,96.67,2
2022-06-24,2,4,0,0,422,86,78.41,5,3,1,77.49,2
2022-06-24,1,4,1,2,80,18,84.91,10,2,0,89.45,2
2022-06-24,0,4,2,2,459,59,91.61,10,2,0,94.14,1
2022-06-24,4,4,2,1,60,43,55.0,0,2,0,58.38,0
2022-06-24,0,4,3,3,177,106,92.0,15,2,1,96.79,0
2022-06-24,3,4,2,3,494,221,46.71,20,1,0,47.29,1
2022-06-24,1,4,3,1,463,252,30.02,15,1,1,30.55,2
2022-06-24,0,4,2,0,189,14,48.8,0,1,1,48.89,1
2022-06-24,4,4,0,1,402,161,38.54,20,3,1,40.04,0
2022-06-24,3,4,3,3,205,4,83.11,10,0,0,84.85,3
2022-06-24,2,4,3,3,262,85,21.1,20,3,1,24.34,3
2022-06-24,1,4,2,1,370,161,34.69,15,3,0,36.39,3
2022-06-24,0,4,3,3,264,165,67.75,15,2,1,68.58,2
2022-06-24,4,4,3,0,257,125,83.01,0,3,1,80.58,1
2022-06-24,3,4,1,3,120,67,10.01,5,3,0,12.71,3
2022-06-24,2,4,2,0,187,54,91.98,0,1,1,95.7,0
2022-06-24,2,4,1,1,213,131,88.52,10,1,1,90.28,3
2022-06-24,0,4,4,3,301,104,39.18,15,2,1,43.2,0
2022-06-24,4,4,1,2,331,54,65.52,0,2,0,68.01,2
2022-06-24,3,4,3,0,271,205,41.16,10,0,1,43.8,0
2022-06-24,1,4,0,2,482,406,26.98,10,1,0,31.9,3
2022-06-24,0,4,0,1,301,18,10.08,20,3,0,8.77,0
2022-06-24,4,4,2,1,482,210,55.42,20,1,0,50.75,0
2022-06-24,3,4,3,2,104,14,46.95,5,2,0,47.53,3
2022-06-24,2,4,1,3,261,170,73.92,15,1,0,77.53,2
2022-06-24,1,4,0,0,142,117,79.49,20,0,0,75.73,3
2022-06-24,0,4,3,0,143,129,16.89,10,2,0,20.14,0
2022-06-24,4,4,2,2,252,149,10.05,20,1,0,7.13,3
2022-06-24,3,4,3,2,140,132,19.76,0,0,0,23.61,3
2022-06-24,2,4,4,0,360,359,89.56,10,3,1,84.84,3
2022-06-24,2,4,3,3,147,140,50.17,10,0,1,51.62,1
2022-06-24,1,4,0,1,389,44,16.28,0,2,0,15.73,1
2022-06-24,4,4,3,0,122,121,90.56,20,2,0,93.32,1
2022-06-24,3,4,1,1,273,255,71.0,5,2,0,72.65,3
2022-06-24,2,4,1,3,348,113,45.42,0,2,1,45.02,3
2022-06-24,1,4,3,3,138,53,19.38,20,0,0,18.19,0
2022-06-24,0,4,4,2,322,253,30.65,0,0,0,28.16,0
2022-06-24,4,4,3,2,434,372,79.87,0,0,1,77.13,0
2022-06-24,3,4,4,3,193,164,68.1,5,0,0,69.55,3
2022-06-24,2,4,3,2,494,30,16.93,0,0,0,12.93,3
2022-06-24,1,4,4,0,110,50,37.8,10,0,1,39.59,1
2022-06-24,0,4,1,1,311,70,42.47,20,1,1,39.54,2
2022-06-24,0,4,0,3,98,32,37.17,10,2,1,35.62,3
2022-06-24,3,4,3,0,65,27,62.69,0,1,0,66.09,1
2022-06-24,4,4,3,2,117,113,74.13,0,2,0,77.64,3
2022-06-24,0,4,3,3,93,78,12.52,0,3,1,10.29,0
2022-06-24,2,4,0,1,494,291,35.58,20,2,0,30.64,3
2022-06-24,1,4,2,3,307,178,10.54,10,1,0,13.65,0
2022-06-24,0,4,1,1,283,17,72.15,0,1,1,68.64,2
2022-06-24,4,4,4,2,180,128,20.17,10,0,0,18.95,0
2022-06-24,3,4,0,2,53,8,49.88,0,0,0,46.05,2
2022-06-24,2,4,1,0,154,92,23.79,5,0,0,28.53,3
2022-06-24,4,4,3,2,449,28,64.3,10,3,0,62.95,3
2022-06-24,0,4,4,0,203,148,49.04,20,3,1,47.45,0
2022-06-24,4,4,3,1,381,360,48.63,5,1,1,44.81,0
2022-06-24,3,4,2,2,117,36,77.89,15,3,1,77.87,0
2022-06-24,2,4,3,3,343,203,58.83,20,1,1,55.31,0
2022-06-24,1,4,0,1,291,99,74.69,20,1,1,71.75,1
2022-06-24,0,4,2,0,286,130,94.81,20,0,1,98.79,1
2022-06-24,4,4,0,0,54,12,67.03,5,1,1,63.53,2
2022-06-24,3,4,4,1,77,26,85.01,0,0,1,82.58,0
2022-06-24,2,4,2,2,192,112,81.21,10,3,0,86.08,1
2022-06-24,1,4,2,3,211,83,92.13,15,0,0,93.1,1
